transaction_type,purchaseId,employeeId,department,location,purchaseDate,approvalDate,invoiceNumber,invoiceDate,paymentDate,vendorName,vendorRegistrationDate,contractDate,vendorBankAccount,vendorAddress,vendorContact,itemId,itemDescription,category,unitPrice,quantity,amountTotal,status,contractId,is_fraud,purchase_month,purchase_dayofweek,purchase_quarter,is_weekend,days_to_approval,days_purchase_to_invoice,days_invoice_to_payment,vendor_age_at_contract,log_amount,log_unitprice,amount_zscore,amount_vs_category_median,amount_consistency_ratio,employee_daily_tx,vendor_tx_count,invoice_frequency,amount_vs_employee_avg,transaction_type_enc,department_enc,location_enc,category_enc,itemDescription_enc,status_enc,employee_tx_frequency
procurement,PO99686532,EMP0059,Finance,Semarang,2023-03-06,2023-03-10,INV8537816,2023-03-08,2023-03-11,CV Saputra Habibi,2019-03-05,2020-01-22,RNEU56064578707838,"Gang Surapati No. 2, Metro, Nusa Tenggara Timur 64057",0837018140,ITEM256300,Alat Tulis,Perlengkapan Kantor,360000.0,1,360000.0,Approved,CTR157705,0,3,0,1,0,4,2,3,323,12.793862088206213,12.793862088206213,-0.20832740034631653,0.7659558171152827,0.9999972222299383,1,59,1,0.5121267342958471,1,0,5,6,1,0,20
expense,PO14978202,EMP0019,Finance,Yogyakarta,2022-11-24,2022-12-02,INV2610886,2022-11-25,2022-12-10,Perum Mayasari,2021-02-17,2021-06-10,NGIN61222297857480,"Gg. Jamika No. 8, Tomohon, Maluku 78106",+62 (17) 076-4171,ITEM162734,Furniture Kantor,Makan & Hiburan,218000.0,1,218000.0,Approved,CTR431788,0,11,3,4,0,8,1,15,113,12.292254928916668,12.292254928916668,-0.21953707085112337,0.6158174694421767,0.9999954128650786,1,56,1,0.05828439093212515,0,0,7,3,3,0,25
procurement,PO32207495,EMP0071,R&D,Bali,2023-01-16,2023-01-23,INV9441463,2023-01-17,2023-01-25,UD Nuraini Simanjuntak (Persero) Tbk,2021-02-25,2021-12-06,FCJN05466569585563,"Jl. KH Amin Jasuta No. 0, Mojokerto, DI Yogyakarta 20995",+62 (711) 897-3280,ITEM95323,Server,Perjalanan Dinas,868000.0,2,1737000.0,Approved,CTR415074,0,1,0,1,0,7,1,8,284,14.367670620928315,13.673948145715556,-0.09962517298632335,1.1950456174436757,1.0005754604980066,1,48,1,1.727462678551716,1,7,0,5,13,0,25
procurement,PO67101029,EMP0084,Operations,Jakarta,2024-08-16,2024-08-17,INV6893524,2024-08-17,2024-08-21,CV Pratama (Persero) Tbk,2020-11-13,2021-04-13,EWLH33841167465643,"Jl. Soekarno Hatta No. 19, Palembang, Gorontalo 34851",+62-022-786-2688,ITEM674862,Jasa Cleaning,Transportasi,2958000.0,1,2958000.0,Approved,CTR637229,1,8,4,3,0,1,1,4,151,14.900024260319086,14.900024260319086,-0.003237794913301098,10.378910951189646,0.9999996619338533,16,56,1,1.46178442487022,1,5,2,7,4,0,47
procurement,PO86870038,EMP0032,Finance,Semarang,2024-02-07,2024-02-08,INV4949552,2024-02-09,2024-02-22,PD Firgantoro,2020-02-15,2020-10-25,XHCJ57042315573857,"Gang Gardujati No. 9, Sawahlunto, JK 20783",089 304 7282,ITEM116909,Kamera,Akomodasi,361000.0,3,1082000.0,Approved,CTR208760,0,2,2,1,0,1,2,13,253,13.894322662602555,12.796636007394284,-0.15133175172328453,0.8669864847864706,0.9990757164582489,1,44,1,0.7234428928087637,1,0,5,0,5,0,32
expense,PO34667705,EMP0052,R&D,Surabaya,2023-05-05,2023-05-10,INV1126242,2023-05-07,2023-05-13,PT Kuswoyo Ardianto,2021-01-13,2021-04-15,KRLP80700797887862,"Gg. Ir. H. Djuanda No. 7, Bukittinggi, SU 60809",+62 (057) 651 8059,ITEM791107,Server,Makan & Hiburan,402000.0,1,402000.0,Approved,CTR148287,0,5,4,2,0,5,2,6,92,12.904209855160254,12.904209855160254,-0.20501186399982435,1.135590012457592,0.9999975124439989,1,55,1,0.5722041544713122,0,7,6,3,13,0,33
procurement,PO52523735,EMP0100,Legal,Bali,2024-11-27,2024-12-01,INV8232904,2024-12-01,2024-12-15,UD Sihotang,2019-05-10,2019-11-07,LFIG87517716607951,"Gg. PHH. Mustofa No. 584, Sukabumi, Jawa Tengah 57296",(0503) 252-8964,ITEM643246,Jasa Cleaning,Komunikasi,520000.0,1,520000.0,Approved,CTR398064,0,11,2,4,0,4,4,14,181,13.161586013632684,13.161586013632684,-0.19569678569301302,0.9506381158352544,0.9999980769267751,1,66,1,0.06273619063052797,1,3,0,1,4,0,37
procurement,PO77839528,EMP0042,HR,Surabaya,2023-08-22,2023-08-29,INV6385591,2023-08-23,2023-08-28,Perum Pradipta (Persero) Tbk,2019-03-09,2019-10-23,ANGJ85622604903250,"Jalan Kiaracondong No. 653, Pagaralam, KT 46547",(038) 427-6789,ITEM845681,Laptop,Akomodasi,444000.0,3,1333000.0,Approved,CTR220786,0,8,1,3,0,7,1,5,228,14.102943349348111,13.003582093664077,-0.13151747498591468,1.0681081185031103,1.0007499994369373,1,51,1,1.1310696666741038,1,1,6,0,8,0,51
procurement,PO96794181,EMP0121,Finance,Makassar,2023-04-24,2023-04-26,INV2064727,2023-04-26,2023-05-04,Perum Hakim,2020-03-26,2020-08-21,VKAZ58590582764467,"Gang Ahmad Yani No. 7, Tomohon, Sumatera Barat 21987",+62 (203) 471 5381,ITEM738387,Server,Pelatihan,728000.0,3,2184000.0,Approved,CTR624267,0,4,0,2,0,2,2,8,148,14.596669073722286,13.498057700804253,-0.06433839329865673,0.5773194350199748,0.9999995421247517,1,48,1,0.6279093035228471,1,0,3,4,13,0,24
procurement,PO12134826,EMP0106,Operations,Jakarta,2023-01-12,2023-01-19,INV5131619,2023-01-15,2023-01-28,PD Permadi Nababan (Persero) Tbk,2021-04-02,2021-12-16,LRAS01725749081305,"Gang Surapati No. 0, Sibolga, Papua 27635",084 631 6001,ITEM76642,Konsultasi IT,Lain-lain,1098000.0,1,1098000.0,Approved,CTR49695,0,1,3,1,0,7,3,13,258,13.90900181179801,13.90900181179801,-0.15006869025795416,1.3212980489794839,0.999999089254017,1,48,1,0.40092365800116553,1,5,2,2,7,0,40
procurement,PO58698328,EMP0099,Legal,Bandung,2023-12-14,2023-12-17,INV1045061,2023-12-18,2023-12-29,PT Sihotang,2020-09-21,2021-05-26,JWCL16966633532679,"Jl. Astana Anyar No. 07, Pekalongan, Gorontalo 51749",(013) 070-9299,ITEM285064,Kendaraan Operasional,Makan & Hiburan,153000.0,2,306000.0,Approved,CTR697181,0,12,3,4,0,3,4,11,247,12.631343648903034,11.938199736300925,-0.21259023279180644,0.8644043378408536,0.9999967320368234,1,50,1,0.2288586296092777,1,3,1,3,6,0,29
procurement,PO39992489,EMP0090,Finance,Bali,2023-07-01,2023-06-10,INV9234939,2023-07-03,2023-07-15,PT Pratama Salahudin (Persero) Tbk,2019-06-15,2020-04-12,IVMG98130863853003,"Jalan Ciwastra No. 8, Sabang, Kalimantan Barat 35126",080 937 0550,ITEM409142,Jasa Cleaning,Pelatihan,38027000.0,1,38027000.0,Approved,CTR586604,1,7,5,3,1,-21,2,12,302,17.453807017999235,17.453807017999235,2.7651561130660745,10.052072415524078,0.999999973702896,1,53,1,14.607931187974257,1,0,0,4,4,0,23
procurement,PO8084966,EMP0069,HR,Medan,2022-07-18,2022-07-27,INV1837104,2022-07-19,2022-08-02,CV Pratama (Persero) Tbk,2020-11-13,2021-11-29,EAZF13793978277641,"Gg. Kutisari Selatan No. 62, Pekalongan, DKI Jakarta 29525",(0581) 573-2548,ITEM794612,AC,Perjalanan Dinas,809000.0,2,1618000.0,Approved,CTR913276,0,7,0,3,0,9,1,14,381,14.296701994647355,13.603555432133808,-0.10901919263471783,1.113174328741432,0.9999993819534104,1,56,1,0.471571711574379,1,1,4,5,0,0,51
expense,PO79700279,EMP0097,HR,Bali,2023-02-09,2023-02-16,INV5274293,2023-02-10,2023-02-26,PD Mustofa Suwarno Tbk,2021-06-17,2022-03-28,WQQH83822701495800,"Jl. HOS. Cokroaminoto No. 9, Padang, Kalimantan Selatan 97080",+62-0752-036-4934,ITEM567466,Meja Kantor,Pelatihan,3712000.0,1,3712000.0,Approved,CTR979897,0,2,3,1,0,7,1,16,284,15.127081642284743,15.127081642284743,0.0562839766403916,0.9812315672134372,0.9999997306035209,1,50,1,1.180687402306709,0,1,0,4,9,0,43
expense,PO15547248,EMP0129,Procurement,Yogyakarta,2023-04-04,2023-04-13,INV3816037,2023-04-08,2023-04-13,Perum Setiawan Tbk,2020-12-18,2021-05-04,QHQC02720529895524,"Gg. Suniaraja No. 522, Cilegon, SS 32233",+62 (083) 209 6072,ITEM101548,Kamera,Komunikasi,149000.0,3,447000.0,Approved,CTR515437,0,4,1,2,0,9,4,5,137,13.010316110729669,11.91170829631447,-0.20145950362858275,0.8171831495737668,0.9999977628685395,1,59,1,0.2520873980842049,0,6,7,1,5,0,31
procurement,PO24876513,EMP0008,Legal,Bali,2024-02-23,2024-02-26,INV7429006,2024-02-24,2024-03-07,PT Saragih Pudjiastuti,2019-07-09,2019-09-20,NKAT88899461641522,"Jalan Tubagus Ismail No. 7, Depok, NB 33206",083 887 9446,ITEM225926,AC,Makan & Hiburan,20000000.0,1,20000000.0,Approved,CTR296854,1,2,4,1,0,3,1,12,73,16.811242881518265,16.811242881518265,1.3420805483466869,56.49701554515383,0.9999999500000025,1,42,1,9.5688184566502,1,3,0,3,0,0,33
expense,PO91811923,EMP0106,Legal,Jakarta,2022-10-23,2022-10-26,INV9522674,2022-10-26,2022-11-14,UD Prasetya Nainggolan,2020-03-21,2020-08-10,ALGQ98736501543862,"Jl. Jayawijaya No. 436, Manado, KT 09965",(095) 915-3263,ITEM452016,Kamera,Perlengkapan Kantor,306000.0,2,611000.0,Approved,CTR534974,0,10,6,4,1,3,3,19,142,13.322853874813605,12.631343648903034,-0.18851312360894668,1.2999972340484383,0.9983643817575462,1,50,1,0.22310050549973784,0,3,2,6,5,0,40
procurement,PO97127170,EMP0148,Legal,Semarang,2023-12-03,2023-12-12,INV7632109,2023-12-05,2023-12-16,CV Usamah (Persero) Tbk,2021-07-29,2022-02-24,IWAE18217716511156,"Jalan PHH. Mustofa No. 17, Pematangsiantar, Sulawesi Tengah 43173",(052) 878-7944,ITEM102298,Security System,Akomodasi,563000.0,3,1690000.0,Approved,CTR50790,0,12,6,4,1,9,2,11,210,14.340239678615058,13.241036683319184,-0.10333541604073126,1.3541655815980917,1.0005914738949238,1,59,1,0.8748377797105226,1,3,5,0,12,0,28
procurement,PO45601302,EMP0105,Procurement,Semarang,2024-06-14,2024-06-19,INV7406103,2024-06-18,2024-06-30,UD Tamba Adriansyah Tbk,2020-07-18,2021-05-24,SVDA59371874853672,"Gang Jend. A. Yani No. 6, Bandung, Papua Barat 95945",+62 (572) 075 2968,ITEM856952,Konsultasi IT,Perjalanan Dinas,680000.0,2,1359000.0,Approved,CTR70113,0,6,4,2,0,5,4,12,310,14.122260428968183,13.429849547739444,-0.12946500010475284,0.9349838768600779,0.999263971129433,1,46,1,0.47644885084276145,1,6,5,5,7,0,37
procurement,PO92430416,EMP0128,Procurement,Jakarta,2022-06-08,2022-06-17,INV8636632,2022-06-10,2022-06-23,PT Sihombing,2019-04-05,2019-06-07,MADS43550133606596,"Jl. PHH. Mustofa No. 207, Sorong, SU 18793",+62-0816-753-1911,ITEM660445,AC,Makan & Hiburan,181000.0,2,362000.0,Approved,CTR586671,0,6,2,2,0,9,2,13,63,12.799402253235032,12.10625783509458,-0.20816951766315023,1.0225959813672842,0.9999972375766918,1,54,1,0.42708774529525095,1,6,2,3,0,0,25
expense,PO64848181,EMP0149,Marketing,Makassar,2024-12-25,2025-01-02,INV5373049,2024-12-28,2024-12-17,PT Kuswandari (Persero) Tbk,2020-11-14,2021-10-17,AASN39338824058077,"Jalan Pasirkoja No. 37, Palu, KR 94164",+62-098-785-4763,ITEM669053,Kendaraan Operasional,Pelatihan,54487000.0,1,54487000.0,Approved,CTR239909,1,12,2,4,0,8,3,-11,337,17.813472717423075,17.813472717423075,4.064530595524671,14.403115410225903,0.9999999816469987,1,47,1,14.891033753141615,0,4,3,4,6,0,43
procurement,PO99969382,EMP0024,IT,Jakarta,2023-10-23,2023-10-27,INV4763194,2023-10-24,2023-10-30,UD Siregar Hakim (Persero) Tbk,2021-08-25,2022-02-17,KNLN90505257323804,"Gg. Cikutra Timur No. 024, Jambi, KS 82188",+62 (49) 356 2389,ITEM704375,Laptop,Komunikasi,233000.0,3,699000.0,Approved,CTR866597,0,10,0,4,0,4,1,6,176,13.457407451830088,12.358798024384122,-0.18156628554962975,1.2778770057093132,0.9999985693868821,1,57,1,0.45725096012889377,1,2,2,1,8,0,30
expense,PO64303485,EMP0083,Finance,Jakarta,2023-01-30,2023-02-02,INV8945450,2023-02-01,2023-02-10,Perum Hakim,2020-03-26,2021-02-04,AIGC06787245826519,"Gg. Setiabudhi No. 08, Tomohon, MA 73978",+62 (074) 348 6986,ITEM602134,Software License,Transportasi,74000.0,2,148000.0,Approved,CTR506107,0,1,0,1,0,3,2,9,315,11.904974309480183,11.211833885608513,-0.22506296476194365,0.519296423521321,0.9999932432888967,1,48,1,0.10496446456420953,0,0,2,7,14,0,38
expense,PO23470568,EMP0106,Marketing,Semarang,2023-06-06,2023-06-13,INV5767010,2023-06-08,2023-06-23,PD Pratama,2019-07-14,2020-01-16,CIVX31798302978866,"Gg. Jamika No. 219, Cilegon, JK 47752",+62 (77) 039 4547,ITEM784533,AC,Makan & Hiburan,224000.0,1,224000.0,Approved,CTR101226,0,6,1,2,0,7,2,15,186,12.319405795112926,12.319405795112926,-0.2190634228016245,0.6327665741057229,0.9999955357342155,1,45,1,0.08179134735178605,0,4,5,3,0,0,40
expense,PO74996361,EMP0023,Procurement,Makassar,2022-08-20,2022-08-21,INV6100317,2022-08-23,2022-08-29,PD Pangestu Tbk,2021-02-12,2022-01-20,CVAP11607507383896,"Jalan Cihampelas No. 64, Pekanbaru, LA 31827",+62 (70) 777 3542,ITEM891786,Jasa Cleaning,Lain-lain,898000.0,1,898000.0,Approved,CTR142318,0,8,5,3,1,1,3,6,342,13.707926460869462,13.707926460869462,-0.16585695857458355,1.0806244517154613,0.999998886415494,1,51,1,0.28144261694977957,0,6,3,2,4,0,37
expense,PO46165716,EMP0141,Legal,Bali,2023-08-15,2023-08-24,INV5304837,2023-08-16,2023-08-26,UD Wulandari Suartini Tbk,2019-05-09,2020-04-12,WBFB70087339983985,"Gg. Pasteur No. 0, Tasikmalaya, Sumatera Selatan 33553",(020) 708 6687,ITEM985495,Laptop,Lain-lain,1059000.0,1,1059000.0,Approved,CTR803254,0,8,1,3,0,9,1,10,339,13.872836568870161,13.872836568870161,-0.1531474025796969,1.2743666975129995,0.9999990557138284,1,52,1,1.1475774899261877,0,3,0,2,8,0,32
expense,PO16790199,EMP0052,HR,Medan,2022-06-09,2022-06-15,INV2591097,2022-06-11,2022-06-18,PD Laksita,2019-03-27,2019-07-31,HFVP93324773771631,"Gg. Jamika No. 9, Sawahlunto, Nusa Tenggara Barat 51794",+62 (31) 173-0668,ITEM823653,Kendaraan Operasional,Akomodasi,426000.0,3,1277000.0,Approved,CTR136664,0,6,3,2,0,6,2,7,126,14.060024918099726,12.962196972666593,-0.1359381901145709,1.0232363595862504,0.9992167455268032,1,55,1,1.81767339616882,0,1,4,0,6,0,33
procurement,PO46485709,EMP0127,HR,Jakarta,2023-08-31,2023-09-04,INV4470024,2023-09-03,2023-09-08,CV Saputra Habibi,2019-03-05,2019-08-22,AKWT76482753672695,"Gang Joyoboyo No. 37, Banda Aceh, BT 01061",+62 (380) 514 6930,ITEM265214,AC,Perjalanan Dinas,609000.0,3,1827000.0,Approved,CTR988409,0,8,3,3,0,4,3,5,170,14.418186382705368,13.31957518872681,-0.09252045224384015,1.2569650794873894,0.9999994526549246,1,59,1,1.1044988572854304,1,1,2,5,0,0,28
expense,PO58436950,EMP0040,HR,Bandung,2024-11-18,2024-11-21,INV8215151,2024-11-22,2024-12-02,UD Manullang Uwais,2020-04-11,2020-06-20,DVPA30260491958466,"Jl. Cihampelas No. 6, Magelang, Sumatera Utara 85156",080 909 7181,ITEM768767,Kendaraan Operasional,Perjalanan Dinas,452000.0,3,1356000.0,Approved,CTR690025,0,11,0,4,0,3,4,10,70,14.120050484945333,13.021439671201302,-0.1297018241295023,0.932919894791954,0.999999262537417,1,56,1,0.7380257231354918,0,1,1,5,6,0,39
expense,PO68154287,EMP0112,Legal,Bandung,2024-08-24,2024-08-31,INV5587947,2024-08-26,2024-09-14,PD Prasetya Yuliarti,2019-08-15,2020-05-20,OPSV88552152661180,"Jalan Lembong No. 827, Semarang, NT 60225",082 976 2095,ITEM342962,Furniture Kantor,Makan & Hiburan,121000.0,3,362000.0,Approved,CTR76062,0,8,5,3,1,7,2,19,279,12.799402253235032,11.703554089007538,-0.20816951766315023,1.0225959813672842,0.9972424318390307,1,47,1,0.23118264805955763,0,3,1,3,3,0,43
procurement,PO31113155,EMP0126,Procurement,Medan,2022-06-20,2022-06-25,INV1393426,2022-06-21,2022-07-03,PT Sihombing,2019-04-05,2019-06-11,SEPM35779882378088,"Gang Antapani Lama No. 224, Bogor, GO 10448",+62 (95) 124 9037,ITEM427191,Kamera,Makan & Hiburan,326000.0,1,326000.0,Approved,CTR6004,0,6,0,2,0,5,1,12,67,12.694655727828803,12.694655727828803,-0.2110114059601435,0.9209013533860074,0.9999969325247469,1,54,1,0.26721289572713464,1,6,4,3,5,0,26
procurement,PO93768371,EMP0066,HR,Medan,2024-05-18,2024-05-23,INV4976928,2024-05-21,2024-06-05,Perum Mayasari,2021-02-17,2022-02-19,IGMQ10322878959792,"Gang Cikutra Timur No. 7, Tomohon, KB 94203",(0425) 566-9251,ITEM438267,Alat Tulis,Lain-lain,882000.0,1,882000.0,Approved,CTR337501,0,5,5,2,1,5,3,15,367,13.689948468775134,13.689948468775134,-0.16712002003991389,1.0613705639343394,0.9999988662144375,1,56,1,0.31583459291176935,1,1,4,2,1,0,30
procurement,PO38549157,EMP0086,Procurement,Medan,2023-10-28,2023-11-06,INV7760366,2023-10-29,2023-11-02,UD Natsir (Persero) Tbk,2021-02-06,2021-10-01,CUDJ72595825687333,"Jalan Pasir Koja No. 456, Dumai, Sulawesi Tenggara 15014",(044) 509-3017,ITEM855798,Server,Perjalanan Dinas,435000.0,3,1304000.0,Approved,CTR342545,0,10,5,4,1,9,1,4,237,14.080947788339607,12.983103608918753,-0.13380677389182594,0.8971442056111416,0.999232950779348,1,61,1,0.7632980093375229,1,6,4,5,13,0,32
procurement,PO784117,EMP0122,Marketing,Makassar,2023-02-02,2023-02-10,INV2899774,2023-02-03,2023-02-19,PT Pratama Salahudin (Persero) Tbk,2019-06-15,2020-01-01,AATK20531382656014,"Gg. Ahmad Dahlan No. 9, Sungai Penuh, Sumatera Barat 49449",+62 (0998) 620-7485,ITEM315393,Software License,Perlengkapan Kantor,150000.0,3,449000.0,Approved,CTR866421,0,2,3,1,0,8,1,16,200,13.014780393893403,11.918397239722838,-0.20130162094541645,0.9553171163465609,0.9977755604987545,1,53,1,0.32445031984238154,1,4,3,6,14,0,41
procurement,PO22627329,EMP0122,Operations,Yogyakarta,2024-02-25,2024-02-26,INV1330051,2024-02-29,2024-03-19,UD Widodo (Persero) Tbk,2020-06-29,2021-05-12,RKCN35020223735523,"Gg. Kapten Muslihat No. 52, Metro, LA 07058",+62-095-380-3805,ITEM172612,Software License,Makan & Hiburan,230000.0,2,460000.0,Approved,CTR802446,0,2,6,1,1,1,4,19,317,13.038983942375959,12.345838935721968,-0.20043326618800184,1.2994313575385381,0.9999978260916824,1,54,1,0.3323989913752684,1,5,7,3,14,0,41
procurement,PO20399183,EMP0078,Legal,Bandung,2024-06-19,2024-06-21,INV1666242,2024-06-20,2024-06-18,Perum Damanik Firgantoro Tbk,2020-04-07,2020-10-09,BBKO12551258528757,"Jl. Asia Afrika No. 069, Denpasar, ST 79480",+62-0045-001-8202,ITEM940598,Server,Perlengkapan Kantor,4851000.0,1,4851000.0,Approved,CTR561279,1,6,2,2,0,2,1,-2,185,15.394695633370395,15.394695633370395,0.1461981647035958,10.321254635628435,0.9999997938569792,1,52,1,2.1060251977781093,1,3,1,6,13,0,41
procurement,PO47341448,EMP0048,IT,Medan,2023-08-31,2023-09-01,INV267264,2023-09-02,2023-09-07,PD Lestari Wulandari,2021-06-12,2022-03-09,NGFK62368840242886,"Gg. Raya Ujungberung No. 993, Parepare, Kalimantan Timur 02591",(0496) 561 8057,ITEM327023,Kendaraan Operasional,Makan & Hiburan,378000.0,1,378000.0,Approved,CTR556267,0,8,3,3,0,1,2,5,270,12.84265212010087,12.84265212010087,-0.2069064561978199,1.0677935938034073,0.9999973545043531,1,56,1,0.23545587373098603,1,2,4,3,6,0,43
procurement,PO70327548,EMP0045,IT,Bandung,2024-06-30,2024-07-06,INV9119022,2024-07-02,2024-07-12,UD Manullang Uwais,2020-04-11,2021-02-19,RMWT97388049764185,"Jl. Rawamangun No. 9, Tidore Kepulauan, KS 97767",+62 (801) 676-1924,ITEM69725,Jasa Cleaning,Makan & Hiburan,95000.0,3,286000.0,Approved,CTR352640,0,6,6,2,1,6,2,10,314,12.563750586299374,11.461642696843066,-0.21416905962346938,0.8079073222956997,1.003505250858769,1,56,1,0.26660604774911656,1,2,1,3,4,0,35
expense,PO28189538,EMP0076,HR,Bandung,2023-06-30,2023-07-06,INV7398981,2023-07-04,2023-07-15,CV Hartati (Persero) Tbk,2020-12-01,2021-03-30,BJBA32486941865647,"Gang Antapani Lama No. 55, Kendari, Kalimantan Selatan 12727",+62 (0592) 842-1055,ITEM155540,AC,Transportasi,95000.0,3,284000.0,Approved,CTR88274,0,6,4,2,0,6,4,11,119,12.556733038263905,11.461642696843066,-0.21432694230663568,0.9964877316219943,0.9964877316219943,1,49,1,0.05234423191382695,0,1,1,7,0,0,29
expense,PO93084241,EMP0073,Procurement,Jakarta,2022-08-27,2022-08-28,INV4037705,2022-08-28,2022-09-13,PT Hasanah Andriani,2021-05-08,2021-10-06,JEUP11233670563505,"Jl. Yos Sudarso No. 389, Sabang, PB 42058",0835747419,ITEM503177,Proyektor,Lain-lain,1117000.0,1,1117000.0,Approved,CTR586580,0,8,5,3,1,1,1,16,151,13.926157973306085,13.926157973306085,-0.14856880476787437,1.344162040719566,0.9999991047456538,1,50,1,0.16996146623243957,0,6,2,2,11,0,39
procurement,PO37937917,EMP0144,Operations,Yogyakarta,2022-07-15,2022-07-17,INV1785037,2022-07-17,2022-07-30,CV Hidayat,2021-07-15,2022-01-01,CEQR71949999113158,"Gang Monginsidi No. 471, Pasuruan, Papua Barat 51768",+62 (743) 448 0732,ITEM285814,Kendaraan Operasional,Komunikasi,534000.0,1,534000.0,Approved,CTR79147,0,7,4,3,0,2,2,13,170,13.188152990599754,13.188152990599754,-0.19459160691084898,0.9762322189538959,0.9999981273443308,2,44,1,0.17616650469196357,1,5,7,1,6,0,27
expense,PO64448236,EMP0038,HR,Medan,2023-03-03,2023-03-10,INV2715500,2023-03-06,2023-03-12,UD Prasasta Widiastuti,2021-04-07,2021-12-08,PPWB55777672665375,"Jl. Kapten Muslihat No. 1, Bitung, NB 24110",+62-0349-037-2094,ITEM533234,Catering,Lain-lain,572000.0,2,1145000.0,Approved,CTR14976,0,3,4,1,0,7,3,6,245,13.95091606833254,13.256896018612155,-0.14635844720354627,1.377856344336529,1.0008732509849205,1,51,1,1.0077949132950594,0,1,4,2,2,0,49
expense,PO77131418,EMP0077,R&D,Bali,2023-01-19,2023-01-26,INV8140431,2023-01-20,2023-01-29,Perum Siregar Tbk,2020-04-20,2020-08-23,DSQF50683638200680,"Jl. Rungkut Industri No. 539, Batam, JK 89166",+62 (024) 106 8494,ITEM214716,Catering,Perjalanan Dinas,1374000.0,1,1374000.0,Approved,CTR332828,0,1,3,1,0,7,1,9,125,14.133237479566205,14.133237479566205,-0.12828087998100565,0.9453037872006969,0.9999992721984918,1,53,1,0.23036868364906224,0,7,0,5,2,0,37
procurement,PO74839072,EMP0116,IT,Bandung,2024-07-07,2024-07-09,INV4157547,2024-07-10,2024-07-21,CV Saputra Habibi,2019-03-05,2019-09-15,ALLT14945086078106,"Jl. K.H. Wahid Hasyim No. 548, Padang, Banten 49928",(0818) 188 2209,ITEM871232,Software License,Komunikasi,419000.0,1,419000.0,Approved,CTR819924,0,7,6,3,1,2,3,11,194,12.945628585536271,12.945628585536271,-0.20366986119291086,0.7659949433364839,0.9999976133708511,1,59,1,0.21444665549186984,1,2,1,1,14,0,37
procurement,PO98012251,EMP0076,Legal,Yogyakarta,2023-10-25,2023-10-29,INV2562202,2023-10-29,2023-11-14,PT Melani Pratama Tbk,2020-04-14,2020-08-24,BNCR26851077946444,"Gg. HOS. Cokroaminoto No. 77, Blitar, SG 15381",+62 (935) 624-9347,ITEM337885,Software License,Lain-lain,281000.0,3,844000.0,Approved,CTR349354,0,10,2,4,0,4,4,16,132,13.645908958411516,12.546113507028412,-0.17011979102007346,1.015642580454175,1.0011850519750274,1,53,1,0.15555821033545755,1,3,7,2,14,0,29
expense,PO21531936,EMP0113,Legal,Medan,2024-06-29,2024-07-08,INV4272658,2024-06-30,2024-07-17,Perum Januar Usada (Persero) Tbk,2021-04-19,2022-01-14,ZNZK73800482314217,"Gang Rajiman No. 2, Malang, YO 24212",+62 (782) 548 1734,ITEM265097,Security System,Makan & Hiburan,96000.0,3,289000.0,Approved,CTR498175,0,6,5,2,1,9,1,17,270,12.574185427296195,11.472113887062386,-0.21393223559871993,0.8163818746274728,1.003468737955771,1,55,1,0.04550439070676875,0,3,4,3,12,0,29
expense,PO23815899,EMP0110,Marketing,Bandung,2024-12-23,2024-12-29,INV5602585,2024-12-27,2025-01-04,PT Sihombing,2019-04-05,2020-01-13,MAQT75196582504600,"Gg. Kutai No. 9, Semarang, Jambi 03657",(0795) 851 2135,ITEM256962,Laptop,Komunikasi,173000.0,3,520000.0,Approved,CTR2361,0,12,0,4,0,6,4,8,283,13.161586013632684,12.06105265381003,-0.19569678569301302,0.9506381158352544,1.0019248517825592,1,54,1,0.5652659304440273,0,4,1,1,8,0,25
procurement,PO89060932,EMP0053,HR,Semarang,2023-07-01,2023-07-06,INV6895144,2023-07-05,2023-07-16,CV Pratama (Persero) Tbk,2020-11-13,2021-10-15,USOB74943588910513,"Gg. Asia Afrika No. 9, Bandar Lampung, SU 24319",0886068167,ITEM828501,Konsultasi IT,Komunikasi,148000.0,2,297000.0,Approved,CTR376208,0,7,5,3,1,5,4,11,336,12.601490784782536,11.904974309480183,-0.21330070486605476,0.5429606161597511,1.0033749885980114,1,56,1,0.21858187708909782,1,1,5,1,7,0,33
